TargetFileID,SimilarFileID,Type-1,Type-2,Type-3,Type-4,PredictedType,ModelName,TargetCollection,SimilarCollection
268,1005,0,0.75,0.85,0.05,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
269,1005,0,0,0.8,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
270,1005,0,0.4,0.7,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
271,1005,0.2,0.6,0.8,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
272,1003,0,0.6,0.8,0.3,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
273,1004,0,0,0,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
274,1004,-0.3,-0.7,0.6,-0.8,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
275,1005,0,0,0.9,0,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
276,1003,-1,0.75,0.3,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
277,1005,0,0,0,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
278,1004,0,0,0,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
279,1005,0,0,0,0.85,Type-4,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
280,1004,0,0,0.6,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
281,1004,0,0,0,0.85,Type-4,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
282,1003,0,0,0.5,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
283,1005,0,0,0.8,0.2,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
284,1001,0,0,0,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
285,1005,0,0,0.6,0.8,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
286,1004,0.5,0,0.7,0.3,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
287,1004,0,0,0.7,0.2,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
288,1005,0,0,0,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
289,1005,0,0,0.8,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
290,1003,0.6,0,0.8,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
291,1005,0,0.6,0.4,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
292,1004,0,0,0.75,0.6,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
293,1004,0,0,0,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
294,1003,0,0.5,0.7,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
295,1005,0,0,0.5,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
296,1005,0,0.25,0.65,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
297,1005,0,0,0.8,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
298,1005,0,0.8,0.6,0.2,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
299,1003,0,0,0.4,0.2,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
300,1005,0,0,0.5,0.7,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
301,1005,0,0,0.65,0.25,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
302,1004,0,0.3,0.5,0.1,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
303,1004,0,0,0.65,0.35,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
304,1004,0,0,0,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
305,1005,0,0,0,0.5,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
306,1005,0,0,0.8,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
307,1005,0,0.95,0.6,0,Type-2,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
308,1005,0,0,0.75,0.25,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
309,1003,0,0,0.6,0.2,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
310,1005,0,0,0.8,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
311,1003,0,0,0.65,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
312,1005,0,0,0.65,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
313,1005,0,0,0.8,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
314,948,-0.03,0.95,0.67,0.1,Type-2,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
315,1005,0,0,0,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
316,1000,0,0,0,0.6,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
317,1004,0.2,0.35,0.75,0.05,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
318,1004,0,0,0.75,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
319,1003,0.0,0.4,0.5,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
320,1004,0,0,0.6,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
321,1005,0,0,0,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
322,1005,0.2,0.6,0.4,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
323,1005,0.0,0.5,0.4,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
324,1005,0,0.8,0.4,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
325,1003,0.05,0.45,0.6,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
326,1005,0,0,0,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
327,1005,0,0.4,0.6,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
328,1003,-1.0,0.0,0.7,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
329,1003,0.2,0.6,0.7,0.1,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
330,1005,0,0,0.6,0.1,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
331,1005,-1,0.8,0.6,-1,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
332,1005,0,0,0,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
333,1004,0,0,0.9,0,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
334,1005,0,0.95,0.6,0.0,Type-2,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
335,1004,0,0,0.5,0.4,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
336,1004,0,0,0.95,0.98,Type-4,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
337,1004,0.2,0.4,0.95,0.0,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
338,1004,0,0.95,0.05,0.98,Type-4,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
339,1004,0,0.95,0.05,0,Type-2,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
340,1005,0,0,0.8,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
341,1004,0,0,0.9,0.2,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
342,1003,0.0,0.0,0.8,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
343,1004,0,0,0,0.75,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
344,1003,0.2,0.3,0.8,0.05,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
345,1005,0,0,0,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
346,1005,0,0.4,0.6,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
347,1003,-1.0,-1.0,-0.8,-1.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
348,1005,0,0,0,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
349,1004,0,0.3,0.7,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
350,1004,0,0,0.75,0.25,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
351,1005,0,0,0.95,0,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
352,1005,0.3,0.8,0.5,0.1,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
353,1004,0,0,0.75,0.25,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
354,1004,0,0,0,0.6,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
355,1003,0.2,0,0.8,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
356,1004,0.2,0.6,0.4,0.95,Type-4,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
357,1003,0,0.8,0.6,0.1,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
358,1003,-2.0,0.75,0.96,0.25,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
359,1005,0,0,0.75,0.25,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
360,1004,0,0,0,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
361,1003,0.0,0.0,0.6,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
362,1004,0,0,0,0.8,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
363,1004,0,0,0.75,0.9,Type-4,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
364,1004,0,0,0,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
365,1003,0.05,0,0.85,0.0,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
366,1004,0,0,0,0.5,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
367,1005,0,0,0.7,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
368,1005,0,0.4,0.7,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
369,1005,0,0,0,0.95,Type-4,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
370,1001,0.3,0.4,0.75,0.1,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
371,1004,0,0.4,0.6,0.2,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
372,1004,0,0,0.6,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
373,1004,0,0,0.6,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
374,1003,0.6,0,0.4,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
375,1003,-1.0,0.3,0.8,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
376,1004,0,0,0.75,0.25,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
377,1004,0,0,0,0.65,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
378,1005,-0.2,-0.4,0.8,-0.1,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
379,1004,0,0,0.7,0.3,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
380,1003,0.3,0.4,0.8,0.7,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
381,1005,0,0,0,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
382,1003,0.2,0.4,0.75,0.05,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
383,1003,0.6,0,0.8,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
384,1005,0,0,0.95,0.05,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
385,1005,-1,0,0,-1,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
386,1004,0,0,0,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
387,1003,0.2,0.3,0.85,0,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
388,1005,0,0,0.65,0.2,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
389,1004,0,0,0.4,0.6,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
390,1005,-0.3,0.75,0.6,0.05,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
391,1005,0,0,0,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
392,1004,0,0,0.9,0.1,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
393,1005,0,0.8,0.4,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
394,1005,0,0,0.9,0.5,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
395,1003,0.3,0.7,0.8,0.1,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
396,1004,0,0.6,0.9,0.3,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
397,1004,0,0.5,0.9,0.8,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
398,1004,0,0,0,0.5,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
399,1003,0.2,0.3,0.8,0.05,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
400,971,0.2,0.5,0.9,0.0,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
401,1003,0.2,0.3,0.8,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
402,1005,0.5,0.4,0.8,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
403,1003,0,0,0.3,0.8,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
404,1004,0,0,0.65,0.35,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
405,1003,0.0,0.0,0.4,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
406,1003,0.2,0.3,0.85,0.0,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
407,1003,0.2,0,0.7,0.1,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
408,1005,0,0,0.6,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
409,1005,0,0.3,0.6,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
410,1003,0.2,0.05,0.75,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
411,1005,0,0,0.9,0.1,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
412,1003,0.2,0.5,0.6,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
413,1005,0,0,0.5,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
414,1004,0,0,0.9,0.7,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
415,1005,0,0,0,0.5,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
416,1005,0,0,0.4,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
417,1004,0,0.6,0.9,0,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
418,1004,0,0,1,0,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
419,1005,0,0,0.4,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
420,1004,0,0,0.7,0.3,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
421,1003,0.4,0.6,0.2,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
422,1001,0,0,0.8,0.6,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
423,1004,0,0,1,0,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
424,1005,0,0,0.85,0.15,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
425,1005,0,0,1,0,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
426,1005,0,0,0,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
427,1004,0,0,0.7,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
428,1003,0,0,0.4,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
429,1001,0.2,0,0,0.5,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
430,1003,0.2,0.3,0.7,0.05,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
431,1003,0.0,0.3,0.7,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
432,1005,0,0,0.8,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
433,1003,0.2,0.4,0.6,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
434,1005,0.1,0.3,0.6,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
435,1004,0,0,0.6,0.4,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
436,1003,-0.95,0,0.2,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
437,1003,-1,0.3,0.7,0.1,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
438,1003,0,0.3,0.7,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
439,1003,0,0.35,0.65,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
440,1005,0,0.6,0.4,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
441,1005,0,0.95,0.6,0,Type-2,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
442,1004,0,0,0.95,0.05,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
443,1003,0.0,0.0,0.65,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
444,1003,0.2,0,0.7,0.1,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
445,1004,0,0,0,0.5,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
446,1003,-1.0,0.4,0.85,-1.0,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
447,1004,0,0,0,0.6,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
448,1005,0,0.65,0.9,0,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
449,1005,0,0,0.8,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
450,1003,0.9,0,0.8,0.5,Type-1,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
451,1003,0,0.4,0,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
452,1003,0.3,0.0,0.8,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
453,1004,0,0,0,0.95,Type-4,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
454,1005,0,0,0.8,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
455,1005,0,0,0.8,0.5,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
456,1003,0.2,0.3,0.6,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
457,1005,0,0,0.7,0.3,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
458,1003,0,0.4,0.85,0.0,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
459,1004,0,0,0.75,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
460,1004,-0.05,0.35,0.9,-0.05,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
461,1001,-1.0,0.95,0.8,-1.0,Type-2,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
462,1005,0,0,0,0.8,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
463,1003,0.0,0.0,0.6,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
464,1001,0,0.15,0,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
465,1005,0,0,0.6,0.4,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
466,1005,0,0,0,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
467,1003,0,0,0.45,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
468,1004,0,0.45,0.7,0.15,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
469,1003,0.2,0.3,0.7,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
470,1004,0,0,0.6,0.35,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
471,1003,0.0,0.0,0.3,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
472,1004,0,0,0.5,0.7,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
473,1004,0,0,0.45,0.78,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
474,1003,0.05,0.3,0.7,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
475,1005,0,0,0.9,0.1,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
476,1003,-1.0,0.0,0.8,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
477,1005,0.2,0.4,0.7,0.1,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
478,1005,0,0,0.9,0,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
479,1003,-1.0,-0.8,-0.4,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
480,1003,0,0,0.7,0.3,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
481,1003,0,0.3,0.8,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
482,1003,0.2,0.3,0.45,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
483,993,0,0,0,0.95,Type-4,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
484,1005,0,0,0,0.5,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
485,1004,0,0,0.5,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
486,1005,0,0,1,0,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
487,1003,0.2,0,0.4,0.6,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
488,1003,0.8,0.0,0.2,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
489,1004,0,0.5,0.9,0.1,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
490,1004,0,0,0.45,0.9,Type-4,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
491,998,0,0.3,0.8,0.1,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
492,1003,0.3,0.6,0.8,0.05,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
493,1003,0.0,0.0,0.4,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
494,992,0,0.8,0.5,0.95,Type-4,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
495,1005,0.3,0.5,0.7,0.1,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
496,1003,0.4,0.5,0.6,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
497,1004,0,0,0.6,0.3,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
498,1005,0,0,0.6,0.4,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
499,1005,0,0,0.9,0,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
500,983,0.8,0,0.4,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
501,1003,0.2,0.3,0.85,0.05,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
502,1003,0,0,0.8,0.2,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
503,982,0,0,0.95,0.05,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
504,1004,-1.0,0.3,0.7,-1.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
505,1002,0.75,0,0.85,0.6,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
506,1003,-1.0,-0.6,-0.9,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
507,1005,0,0.4,0.95,0,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
508,1005,0,0,0,0.9,Type-4,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
509,1004,0,0,0.5,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
510,1004,0,0,0,0.6,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
511,1005,0,0,0.9,0,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
512,1004,0,0,0.5,0.7,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
513,1005,0,0.5,0.8,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
514,1004,0,0,0,0.75,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
515,1004,0,0,0,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
516,1005,0.05,0.35,0.85,0.0,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
517,1003,0,0,0.8,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
518,1003,0.2,0,0.75,0.05,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
519,1004,0,0,0.95,0.05,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
520,1004,0,0,0.75,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
521,1004,-1,0,0.6,0.8,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
522,1005,-1.0,0.6,0.4,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
523,1005,0,0,0.6,0.2,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
524,1003,0.2,0,0.6,0.2,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
525,1005,0,0,0,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
526,1003,0.0,0.0,0.4,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
527,1001,0.0,0.0,0.6,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
528,971,0,0,0.9,0,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
529,1001,0,0,0.5,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
530,1005,0,0,0.7,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
531,1004,0,0,0.6,0.2,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
532,1005,0,0,0,0.9,Type-4,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
533,1004,0,0,0,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
534,1001,0.2,0.2,0.4,0.1,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
